id,daily_rain
386,0.2761
387,0.2761
388,0.2761
389,0.2761
390,0.2761
391,0.2761
392,0.2761
393,0.2761
394,0.2761
395,0.2761
396,0.2761
397,0.2761
398,0.2761
399,0.2761
400,0.2761
401,0.2761
402,0.2761
403,0.2761
404,0.2761
405,0.2761
406,0.2761
407,0.2761
408,0.2761
409,0.0982
410,0.0982
411,0.0982
412,0.0982
413,0.0982
414,0.0982
415,0.0982
416,0.0982
417,0.0982
418,0.0982
419,0.0982
420,0.0982
421,0.0982
422,0.0982
423,0.0982
424,0.0982
425,0.0982
426,0.0982
427,0.0982
428,0.0002
429,0.0002
430,0.0002
431,0.0002
432,0.0002
433,0.0002
434,0.0002
435,0.0002
436,0.0002
437,0.0002
438,0.0002
439,0.0002
440,0.0002
441,0.0002
442,0.0002
443,0.0002
444,0.6533
445,0.6533
446,0.6533
447,0.6533
448,0.6533
449,0.6533
450,0.6533
451,0.6533
452,0.6533
453,0.6533
454,0.6533
455,0.6533
456,0.1
457,0.1
458,0.1
459,0.1
460,0.1
461,0.1
462,0.1
463,0.1
464,0.1
465,0.1
466,0.1
467,0.1
468,0.1
469,0.1
470,0.1
471,0.1
472,0.1
473,0.1
474,0.1
475,0.1
476,0.1
477,0.1
478,0.1
479,0.1
480,0.598
481,0.598
482,0.598
483,0.598
484,0.598
485,0.598
486,0.598
487,0.598
488,0.598
489,0.598
490,0.598
491,0.598
492,0.2761
493,0.2761
494,0.2761
495,0.2761
496,0.2761
497,0.2761
498,0.2761
499,0.2761
500,0.2761
501,0.2761
502,0.2761
503,0.2761
504,0.2761
505,0.2761
506,0.2761
507,0.2761
508,0.2761
509,0.2761
510,0.2761
511,0.2761
512,0.2761
513,0.2761
514,0.2761
515,0.2761
516,0.0982
517,0.0982
518,0.0982
519,0.0982
520,0.0982
521,0.0982
522,0.0982
523,0.0982
524,0.0982
525,0.0982
526,0.0982
527,0.0982
528,0.0982
529,0.0982
530,0.0982
531,0.0982
532,0.0982
533,0.0982
534,0.0982
535,0.0002
536,0.0002
537,0.0002
538,0.0002
539,0.0002
540,0.0002
541,0.0002
542,0.0002
543,0.0002
544,0.0002
545,0.0002
546,0.0002
547,0.0002
548,0.0002
549,0.0002
550,0.0002
551,0.6533
552,0.6533
553,0.6533
554,0.6533
555,0.6533
556,0.6533
557,0.6533
558,0.6533
559,0.6533
560,0.6533
561,0.6533
562,0.6533
563,0.1
564,0.1
565,0.1
566,0.1
567,0.1
568,0.1
569,0.1
570,0.1
571,0.1
572,0.1
573,0.1
574,0.1
575,0.1
576,0.1
577,0.1
578,0.1
579,0.1
580,0.1
581,0.1
582,0.1
583,0.1
584,0.1
585,0.1
586,0.1
587,0.598
588,0.598
589,0.598
590,0.598
591,0.598
592,0.598
593,0.598
594,0.598
595,0.598
596,0.598
597,0.598
598,0.598
599,0.2761
600,0.2761
601,0.2761
602,0.2761
603,0.2761
604,0.2761
605,0.2761
606,0.2761
607,0.2761
608,0.2761
609,0.2761
610,0.2761
611,0.2761
612,0.2761
613,0.2761
614,0.2761
615,0.2761
616,0.2761
617,0.2761
618,0.2761
619,0.2761
620,0.2761
621,0.2761
622,0.2761
623,0.0982
624,0.0982
625,0.0982
626,0.0982
627,0.0982
628,0.0982
629,0.0982
630,0.0982
631,0.0982
632,0.0982
633,0.0982
634,0.0982
635,0.0982
636,0.0982
637,0.0982
638,0.0982
639,0.0982
640,0.0982
641,0.0982
642,0.0002
643,0.0002
644,0.0002
645,0.0002
646,0.0002
647,0.0002
648,0.0002
649,0.0002
650,0.0002
651,0.0002
652,0.0002
653,0.0002
654,0.0002
655,0.0002
656,0.0002
657,0.0002
658,0.6533
659,0.6533
660,0.6533
661,0.6533
662,0.6533
663,0.6533
664,0.6533
665,0.6533
666,0.6533
667,0.6533
668,0.6533
669,0.6533
670,0.1
671,0.1
672,0.1
673,0.1
674,0.1
675,0.1
676,0.1
677,0.1
678,0.1
679,0.1
680,0.1
681,0.1
682,0.1
683,0.1
684,0.1
685,0.1
686,0.1
687,0.1
688,0.1
689,0.1
690,0.1
691,0.1
692,0.1
693,0.1
694,0.598
695,0.598
696,0.598
697,0.598
698,0.598
699,0.598
700,0.598
701,0.598
702,0.598
703,0.598
704,0.598
705,0.598
706,0.2761
707,0.2761
708,0.2761
709,0.2761
710,0.2761
711,0.2761
712,0.2761
713,0.2761
714,0.2761
715,0.2761
716,0.2761
717,0.2761
718,0.2761
719,0.2761
720,0.2761
721,0.2761
722,0.2761
723,0.2761
724,0.2761
725,0.2761
726,0.2761
727,0.2761
728,0.2761
729,0.2761
730,0.0982
731,0.0982
732,0.0982
733,0.0982
734,0.0982
735,0.0982
736,0.0982
737,0.0982
738,0.0982
739,0.0982
740,0.0982
741,0.0982
742,0.0982
743,0.0982
744,0.0982
745,0.0982
746,0.0982
747,0.0982
748,0.0982
749,0.0002
750,0.0002
751,0.0002
752,0.0002
753,0.0002
754,0.0002
755,0.0002
756,0.0002
757,0.0002
758,0.0002
759,0.0002
760,0.0002
761,0.0002
762,0.0002
763,0.0002
764,0.0002
765,0.6533
766,0.6533
767,0.6533
768,0.6533
769,0.6533
770,0.6533
771,0.6533
772,0.6533
773,0.6533
774,0.6533
775,0.6533
776,0.6533
777,0.1
778,0.1
779,0.1
780,0.1
781,0.1
782,0.1
783,0.1
784,0.1
785,0.1
786,0.1
787,0.1
788,0.1
789,0.1
790,0.1
791,0.1
792,0.1
793,0.1
794,0.1
795,0.1
796,0.1
797,0.1
798,0.1
799,0.1
800,0.1
801,0.598
802,0.598
803,0.598
804,0.598
805,0.598
806,0.598
807,0.598
808,0.598
809,0.598
810,0.598
811,0.598
812,0.598
813,0.2761
814,0.2761
815,0.2761
816,0.2761
817,0.2761
818,0.2761
819,0.2761
820,0.2761
821,0.2761
822,0.2761
823,0.2761
824,0.2761
825,0.2761
826,0.2761
827,0.2761
828,0.2761
829,0.2761
830,0.2761
831,0.2761
832,0.2761
833,0.2761
834,0.2761
835,0.2761
836,0.2761
837,0.0982
838,0.0982
839,0.0982
840,0.0982
841,0.0982
842,0.0982
843,0.0982
844,0.0982
845,0.0982
846,0.0982
847,0.0982
848,0.0982
849,0.0982
850,0.0982
851,0.0982
852,0.0982
853,0.0982
854,0.0982
855,0.0982
856,0.0002
857,0.0002
858,0.0002
859,0.0002
860,0.0002
861,0.0002
862,0.0002
863,0.0002
864,0.0002
865,0.0002
866,0.0002
867,0.0002
868,0.0002
869,0.0002
870,0.0002
871,0.0002
872,0.6533
873,0.6533
874,0.6533
875,0.6533
876,0.6533
877,0.6533
878,0.6533
879,0.6533
880,0.6533
881,0.6533
882,0.6533
883,0.6533
884,0.1
885,0.1
886,0.1
887,0.1
888,0.1
889,0.1
890,0.1
891,0.1
892,0.1
893,0.1
894,0.1
895,0.1
896,0.1
897,0.1
898,0.1
899,0.1
900,0.1
901,0.1
902,0.1
903,0.1
904,0.1
905,0.1
906,0.1
907,0.1
908,0.598
909,0.598
910,0.598
911,0.598
912,0.598
913,0.598
914,0.598
915,0.598
916,0.598
917,0.598
918,0.598
919,0.598
920,0.2761
921,0.2761
922,0.2761
923,0.2761
924,0.2761
925,0.2761
926,0.2761
927,0.2761
928,0.2761
929,0.2761
930,0.2761
931,0.2761
932,0.2761
933,0.2761
934,0.2761
935,0.2761
936,0.2761
937,0.2761
938,0.2761
939,0.2761
940,0.2761
941,0.2761
942,0.2761
943,0.2761
944,0.0982
945,0.0982
946,0.0982
947,0.0982
948,0.0982
949,0.0982
950,0.0982
951,0.0982
952,0.0982
953,0.0982
954,0.0982
955,0.0982
956,0.0982
957,0.0982
958,0.0982
959,0.0982
960,0.0982
961,0.0982
962,0.0982
963,0.0002
964,0.0002
965,0.0002
966,0.0002
967,0.0002
968,0.0002
969,0.0002
970,0.0002
971,0.0002
972,0.0002
973,0.0002
974,0.0002
975,0.0002
976,0.0002
977,0.0002
978,0.0002
979,0.6533
980,0.6533
981,0.6533
982,0.6533
983,0.6533
984,0.6533
985,0.6533
986,0.6533
987,0.6533
988,0.6533
989,0.6533
990,0.6533
991,0.1
992,0.1
993,0.1
994,0.1
995,0.1
996,0.1
997,0.1
998,0.1
999,0.1
1000,0.1
1001,0.1
1002,0.1
1003,0.1
1004,0.1
1005,0.1
1006,0.1
1007,0.1
1008,0.1
1009,0.1
1010,0.1
1011,0.1
1012,0.1
1013,0.1
1014,0.1
1015,0.598
1016,0.598
1017,0.598
1018,0.598
1019,0.598
1020,0.598
1021,0.598
1022,0.598
1023,0.598
1024,0.598
1025,0.598
1026,0.598
1027,0.2761
1028,0.2761
1029,0.2761
1030,0.2761
1031,0.2761
1032,0.2761
1033,0.2761
1034,0.2761
1035,0.2761
1036,0.2761
1037,0.2761
1038,0.2761
1039,0.2761
1040,0.2761
1041,0.2761
1042,0.2761
1043,0.2761
1044,0.2761
1045,0.2761
1046,0.2761
1047,0.2761
1048,0.2761
1049,0.2761
1050,0.2761
1051,0.0982
1052,0.0982
1053,0.0982
1054,0.0982
1055,0.0982
1056,0.0982
1057,0.0982
1058,0.0982
1059,0.0982
1060,0.0982
1061,0.0982
1062,0.0982
1063,0.0982
1064,0.0982
1065,0.0982
1066,0.0982
1067,0.0982
1068,0.0982
1069,0.0982
1070,0.0002
1071,0.0002
1072,0.0002
1073,0.0002
1074,0.0002
1075,0.0002
1076,0.0002
1077,0.0002
1078,0.0002
1079,0.0002
1080,0.0002
1081,0.0002
1082,0.0002
1083,0.0002
1084,0.0002
1085,0.0002
1086,0.6533
1087,0.6533
1088,0.6533
1089,0.6533
1090,0.6533
1091,0.6533
1092,0.6533
1093,0.6533
1094,0.6533
1095,0.6533
1096,0.6533
1097,0.6533
1098,0.1
1099,0.1
1100,0.1
1101,0.1
1102,0.1
1103,0.1
1104,0.1
1105,0.1
1106,0.1
1107,0.1
1108,0.1
1109,0.1
1110,0.1
1111,0.1
1112,0.1
1113,0.1
1114,0.1
1115,0.1
1116,0.1
1117,0.1
1118,0.1
1119,0.1
1120,0.1
1121,0.1
1122,0.598
1123,0.598
1124,0.598
1125,0.598
1126,0.598
1127,0.598
1128,0.598
1129,0.598
1130,0.598
1131,0.598
1132,0.598
1133,0.598
1134,0.2761
1135,0.2761
1136,0.2761
1137,0.2761
1138,0.2761
1139,0.2761
1140,0.2761
1141,0.2761
1142,0.2761
1143,0.2761
1144,0.2761
1145,0.2761
1146,0.2761
1147,0.2761
1148,0.2761
1149,0.2761
1150,0.2761
1151,0.2761
1152,0.2761
1153,0.2761
1154,0.2761
1155,0.2761
1156,0.2761
1157,0.2761
1158,0.0982
1159,0.0982
1160,0.0982
1161,0.0982
1162,0.0982
1163,0.0982
1164,0.0982
1165,0.0982
1166,0.0982
1167,0.0982
1168,0.0982
1169,0.0982
1170,0.0982
1171,0.0982
1172,0.0982
1173,0.0982
1174,0.0982
1175,0.0982
1176,0.0982
1177,0.0002
1178,0.0002
1179,0.0002
1180,0.0002
1181,0.0002
1182,0.0002
1183,0.0002
1184,0.0002
1185,0.0002
1186,0.0002
1187,0.0002
1188,0.0002
1189,0.0002
1190,0.0002
1191,0.0002
1192,0.0002
1193,0.6533
1194,0.6533
1195,0.6533
1196,0.6533
1197,0.6533
1198,0.6533
1199,0.6533
1200,0.6533
1201,0.6533
1202,0.6533
1203,0.6533
1204,0.6533
1205,0.1
1206,0.1
1207,0.1
1208,0.1
1209,0.1
1210,0.1
1211,0.1
1212,0.1
1213,0.1
1214,0.1
1215,0.1
1216,0.1
1217,0.1
1218,0.1
1219,0.1
1220,0.1
1221,0.1
1222,0.1
1223,0.1
1224,0.1
1225,0.1
1226,0.1
1227,0.1
1228,0.1
1229,0.598
1230,0.598
1231,0.598
1232,0.598
1233,0.598
1234,0.598
1235,0.598
1236,0.598
1237,0.598
1238,0.598
1239,0.598
1240,0.598
1241,0.2761
1242,0.2761
1243,0.2761
1244,0.2761
1245,0.2761
1246,0.2761
1247,0.2761
1248,0.2761
1249,0.2761
1250,0.2761
1251,0.2761
1252,0.2761
1253,0.2761
1254,0.2761
1255,0.2761
1256,0.2761
1257,0.2761
1258,0.2761
1259,0.2761
1260,0.2761
1261,0.2761
1262,0.2761
1263,0.2761
1264,0.2761
1265,0.0982
1266,0.0982
1267,0.0982
1268,0.0982
1269,0.0982
1270,0.0982
1271,0.0982
1272,0.0982
1273,0.0982
1274,0.0982
1275,0.0982
1276,0.0982
1277,0.0982
1278,0.0982
1279,0.0982
1280,0.0982
1281,0.0982
1282,0.0982
1283,0.0982
1284,0.0002
1285,0.0002
1286,0.0002
1287,0.0002
1288,0.0002
1289,0.0002
1290,0.0002
1291,0.0002
1292,0.0002
1293,0.0002
1294,0.0002
1295,0.0002
1296,0.0002
1297,0.0002
1298,0.0002
1299,0.0002
1300,0.6533
1301,0.6533
1302,0.6533
1303,0.6533
1304,0.6533
1305,0.6533
1306,0.6533
1307,0.6533
1308,0.6533
1309,0.6533
1310,0.6533
1311,0.6533
1312,0.1
1313,0.1
1314,0.1
1315,0.1
1316,0.1
1317,0.1
1318,0.1
1319,0.1
1320,0.1
1321,0.1
1322,0.1
1323,0.1
1324,0.1
1325,0.1
1326,0.1
1327,0.1
1328,0.1
1329,0.1
1330,0.1
1331,0.1
1332,0.1
1333,0.1
1334,0.1
1335,0.1
1336,0.598
1337,0.598
1338,0.598
1339,0.598
1340,0.598
1341,0.598
1342,0.598
1343,0.598
1344,0.598
1345,0.598
1346,0.598
1347,0.598
1348,0.2761
1349,0.2761
1350,0.2761
1351,0.2761
1352,0.2761
1353,0.2761
1354,0.2761
1355,0.2761
1356,0.2761
1357,0.2761
1358,0.2761
1359,0.2761
1360,0.2761
1361,0.2761
1362,0.2761
1363,0.2761
1364,0.2761
1365,0.2761
1366,0.2761
1367,0.2761
1368,0.2761
1369,0.2761
1370,0.2761
1371,0.2761
1372,0.0982
1373,0.0982
1374,0.0982
1375,0.0982
1376,0.0982
1377,0.0982
1378,0.0982
1379,0.0982
1380,0.0982
1381,0.0982
1382,0.0982
1383,0.0982
1384,0.0982
1385,0.0982
1386,0.0982
1387,0.0982
1388,0.0982
1389,0.0982
1390,0.0982
1391,0.0002
1392,0.0002
1393,0.0002
1394,0.0002
1395,0.0002
1396,0.0002
1397,0.0002
1398,0.0002
1399,0.0002
1400,0.0002
1401,0.0002
1402,0.0002
1403,0.0002
1404,0.0002
1405,0.0002
1406,0.0002
1407,0.6533
1408,0.6533
1409,0.6533
1410,0.6533
1411,0.6533
1412,0.6533
1413,0.6533
1414,0.6533
1415,0.6533
1416,0.6533
1417,0.6533
1418,0.6533
1419,0.1
1420,0.1
1421,0.1
1422,0.1
1423,0.1
1424,0.1
1425,0.1
1426,0.1
1427,0.1
1428,0.1
1429,0.1
1430,0.1
1431,0.1
1432,0.1
1433,0.1
1434,0.1
1435,0.1
1436,0.1
1437,0.1
1438,0.1
1439,0.1
1440,0.1
1441,0.1
1442,0.1
1443,0.598
1444,0.598
1445,0.598
1446,0.598
1447,0.598
1448,0.598
1449,0.598
1450,0.598
1451,0.598
1452,0.598
1453,0.598
1454,0.598
1455,0.2761
1456,0.2761
1457,0.2761
1458,0.2761
1459,0.2761
1460,0.2761
1461,0.2761
1462,0.2761
1463,0.2761
1464,0.2761
1465,0.2761
1466,0.2761
1467,0.2761
1468,0.2761
1469,0.2761
1470,0.2761
1471,0.2761
1472,0.2761
1473,0.2761
1474,0.2761
1475,0.2761
1476,0.2761
1477,0.2761
1478,0.2761
1479,0.0982
1480,0.0982
1481,0.0982
1482,0.0982
1483,0.0982
1484,0.0982
1485,0.0982
1486,0.0982
1487,0.0982
1488,0.0982
1489,0.0982
1490,0.0982
1491,0.0982
1492,0.0982
1493,0.0982
1494,0.0982
1495,0.0982
1496,0.0982
1497,0.0982
1498,0.0002
1499,0.0002
1500,0.0002
1501,0.0002
1502,0.0002
1503,0.0002
1504,0.0002
1505,0.0002
1506,0.0002
1507,0.0002
1508,0.0002
1509,0.0002
1510,0.0002
1511,0.0002
1512,0.0002
1513,0.0002
1514,0.6533
1515,0.6533
1516,0.6533
1517,0.6533
1518,0.6533
1519,0.6533
1520,0.6533
1521,0.6533
1522,0.6533
1523,0.6533
1524,0.6533
1525,0.6533
1526,0.1
1527,0.1
1528,0.1
1529,0.1
1530,0.1
1531,0.1
1532,0.1
1533,0.1
1534,0.1
1535,0.1
1536,0.1
1537,0.1
1538,0.1
1539,0.1
1540,0.1
1541,0.1
1542,0.1
1543,0.1
1544,0.1
1545,0.1
1546,0.1
1547,0.1
1548,0.1
1549,0.1
1550,0.598
1551,0.598
1552,0.598
1553,0.598
1554,0.598
1555,0.598
1556,0.598
1557,0.598
1558,0.598
1559,0.598
1560,0.598
1561,0.598
1562,0.2761
1563,0.2761
1564,0.2761
1565,0.2761
1566,0.2761
1567,0.2761
1568,0.2761
1569,0.2761
1570,0.2761
1571,0.2761
1572,0.2761
1573,0.2761
1574,0.2761
1575,0.2761
1576,0.2761
1577,0.2761
1578,0.2761
1579,0.2761
1580,0.2761
1581,0.2761
1582,0.2761
1583,0.2761
1584,0.2761
1585,0.2761
1586,0.0982
1587,0.0982
1588,0.0982
1589,0.0982
1590,0.0982
1591,0.0982
1592,0.0982
1593,0.0982
1594,0.0982
1595,0.0982
1596,0.0982
1597,0.0982
1598,0.0982
1599,0.0982
1600,0.0982
1601,0.0982
1602,0.0982
1603,0.0982
1604,0.0982
1605,0.0002
1606,0.0002
1607,0.0002
1608,0.0002
1609,0.0002
1610,0.0002
1611,0.0002
1612,0.0002
1613,0.0002
1614,0.0002
1615,0.0002
1616,0.0002
1617,0.0002
1618,0.0002
1619,0.0002
1620,0.0002
1621,0.6533
1622,0.6533
1623,0.6533
1624,0.6533
1625,0.6533
1626,0.6533
1627,0.6533
1628,0.6533
1629,0.6533
1630,0.6533
1631,0.6533
1632,0.6533
1633,0.1
1634,0.1
1635,0.1
1636,0.1
1637,0.1
1638,0.1
1639,0.1
1640,0.1
1641,0.1
1642,0.1
1643,0.1
1644,0.1
1645,0.1
1646,0.1
1647,0.1
1648,0.1
1649,0.1
1650,0.1
1651,0.1
1652,0.1
1653,0.1
1654,0.1
1655,0.1
1656,0.1
1657,0.598
1658,0.598
1659,0.598
1660,0.598
1661,0.598
1662,0.598
1663,0.598
1664,0.598
1665,0.598
1666,0.598
1667,0.598
1668,0.598
1669,0.2761
1670,0.2761
1671,0.2761
1672,0.2761
1673,0.2761
1674,0.2761
1675,0.2761
1676,0.2761
1677,0.2761
1678,0.2761
1679,0.2761
1680,0.2761
1681,0.2761
1682,0.2761
1683,0.2761
1684,0.2761
1685,0.2761
1686,0.2761
1687,0.2761
1688,0.2761
1689,0.2761
1690,0.2761
1691,0.2761
1692,0.2761
1693,0.0982
1694,0.0982
1695,0.0982
1696,0.0982
1697,0.0982
1698,0.0982
1699,0.0982
1700,0.0982
1701,0.0982
1702,0.0982
1703,0.0982
1704,0.0982
1705,0.0982
1706,0.0982
1707,0.0982
1708,0.0982
1709,0.0982
1710,0.0982
1711,0.0982
1712,0.0171
1713,0.0171
1714,0.0171
1715,0.0171
1716,0.0171
1717,0.0171
1718,0.0171
1719,0.0171
1720,0.0171
1721,0.0171
1722,0.0171
1723,0.0171
1724,0.0171
1725,0.0171
1726,0.0171
1727,0.0171
1728,1.2032
1729,1.2032
1730,1.2032
1731,1.2032
1732,1.2032
1733,1.2032
1734,1.2032
1735,1.2032
1736,1.2032
1737,1.2032
1738,1.2032
1739,1.2032
1740,0.2729
1741,0.2729
1742,0.2729
1743,0.2729
1744,0.2729
1745,0.2729
1746,0.2729
1747,0.2729
1748,0.2729
1749,0.2729
1750,0.2729
1751,0.2729
1752,0.2729
1753,0.2729
1754,0.2729
1755,0.2729
1756,0.2729
1757,0.2729
1758,0.2729
1759,0.2729
1760,0.2729
1761,0.2729
1762,0.2729
1763,0.2729
1764,0.0868
1765,0.0868
1766,0.0868
1767,0.0868
1768,0.0868
1769,0.0868
1770,0.0868
1771,0.0868
1772,0.0868
1773,0.0868
1774,0.0868
1775,0.0868
1776,0.0764
1777,0.0764
1778,0.0764
1779,0.0764
1780,0.0764
1781,0.0764
1782,0.0764
1783,0.0764
1784,0.0764
1785,0.0764
1786,0.0764
1787,0.0764
1788,0.0764
1789,0.0764
1790,0.0764
1791,0.0764
1792,0.0764
1793,0.0764
1794,0.0764
1795,0.0764
1796,0.0764
1797,0.0764
1798,0.0764
1799,0.0764
1800,0.0152
1801,0.0152
1802,0.0152
1803,0.0152
1804,0.0152
1805,0.0152
1806,0.0152
1807,0.0152
1808,0.0152
1809,0.0152
1810,0.0152
1811,0.0152
1812,0.0152
1813,0.0152
1814,0.0152
1815,0.0152
1816,0.0152
1817,0.0152
1818,0.0152
1819,0.0171
1820,0.0171
1821,0.0171
1822,0.0171
1823,0.0171
1824,0.0171
1825,0.0171
1826,0.0171
1827,0.0171
1828,0.0171
1829,0.0171
1830,0.0171
1831,0.0171
1832,0.0171
1833,0.0171
1834,0.0171
1835,1.2032
1836,1.2032
1837,1.2032
1838,1.2032
1839,1.2032
1840,1.2032
1841,1.2032
1842,1.2032
1843,1.2032
1844,1.2032
1845,1.2032
1846,1.2032
1847,0.2729
1848,0.2729
1849,0.2729
1850,0.2729
1851,0.2729
1852,0.2729
1853,0.2729
1854,0.2729
1855,0.2729
1856,0.2729
1857,0.2729
1858,0.2729
1859,0.2729
1860,0.2729
1861,0.2729
1862,0.2729
1863,0.2729
1864,0.2729
1865,0.2729
1866,0.2729
1867,0.2729
1868,0.2729
1869,0.2729
1870,0.2729
1871,0.0868
1872,0.0868
1873,0.0868
1874,0.0868
1875,0.0868
1876,0.0868
1877,0.0868
1878,0.0868
1879,0.0868
1880,0.0868
1881,0.0868
1882,0.0868
1883,0.0764
1884,0.0764
1885,0.0764
1886,0.0764
1887,0.0764
1888,0.0764
1889,0.0764
1890,0.0764
1891,0.0764
1892,0.0764
1893,0.0764
1894,0.0764
1895,0.0764
1896,0.0764
1897,0.0764
1898,0.0764
1899,0.0764
1900,0.0764
1901,0.0764
1902,0.0764
1903,0.0764
1904,0.0764
1905,0.0764
1906,0.0764
1907,0.0152
1908,0.0152
1909,0.0152
1910,0.0152
1911,0.0152
1912,0.0152
1913,0.0152
1914,0.0152
1915,0.0152
1916,0.0152
1917,0.0152
1918,0.0152
1919,0.0152
1920,0.0152
1921,0.0152
1922,0.0152
1923,0.0152
1924,0.0152
1925,0.0152
1926,0.0171
1927,0.0171
1928,0.0171
1929,0.0171
1930,0.0171
1931,0.0171
1932,0.0171
1933,0.0171
1934,0.0171
1935,0.0171
1936,0.0171
1937,0.0171
1938,0.0171
1939,0.0171
1940,0.0171
1941,0.0171
1942,1.2032
1943,1.2032
1944,1.2032
